no	start_time	end_time	speaker	value
1	0	0.5009375	<A>	好，
2	0.5009375	0.9724375	<NOISE>	<NOISE>
3	0.9724375	4.0520625	<A>	&嗯下面呢再给您看一幅图&啊，
4	4.0520625	4.715125	<NOISE>	<NOISE>
5	4.715125	5.8086875	<A>	您告诉我&啊
6	5.8086875	6.383375	<NOISE>	<NOISE>
7	6.383375	10.06425	<A>	图片上&啊有什么人？他们在做什么？
8	10.06425	10.6389375	<NOISE>	<NOISE>
9	10.6389375	13.574375	<A>	把你看到的这个东西都告诉我&啊。
10	13.574375	14.1645625	<NOISE>	<NOISE>
11	14.1645625	18.2926875	<A>	你看到的东西都可以说&啊，就是图片上就是
12	18.2926875	19.2090625	<NOISE>	<NOISE>
13	19.2090625	22.0163125	<A>	有哪些人？他们在做什么&啊？&嗯。
14	22.0163125	24.9516875	<NOISE>	<NOISE>
15	24.9516875	26.411625	<B>	这个小女孩。
16	26.411625	27.157125	<A>	&嗯。
17	27.157125	28.6170625	<B>	这个小男孩。
18	28.6170625	29.19175	<A>	&嗯。
19	29.19175	29.9	<NOISE>	<NOISE>
20	29.9	31.8475625	<B>	他上去拿饼干。
21	31.8475625	32.590125	<A>	&嗯。
22	32.590125	33.816125	<NOISE>	<NOISE>
23	33.816125	35.1518125	<B>	不小心这个
24	35.1518125	35.86625	<NOISE>	<NOISE>
25	35.86625	37.52	<B>	凳子就歪倒了呀。
26	37.52	37.98325	<A>	&嗯。
27	37.98325	38.6153125	<B>	摔下来了。
28	38.6153125	39.09675	<A>	&嗯。
29	39.09675	40.013125	<NOISE>	<NOISE>
30	40.013125	40.83625	<B>	就是
31	40.83625	43.3989375	<NOISE>	<NOISE>
32	43.3989375	44.498875	<B>	上海话
33	44.498875	45.64	<NOISE>	<NOISE>
34	45.64	48.0710625	<B>	在洗碗的时候又再
35	48.0710625	48.68	<NOISE>	<NOISE>
36	48.68	50.28	<B>	想什么东西。
37	50.28	51.56	<NOISE>	<NOISE>
38	51.56	52.44	<B>	最后呢
39	52.44	53.7930625	<NOISE>	<NOISE>
40	53.7930625	54.554125	<B>	洗
41	54.554125	56.28	<NOISE>	<NOISE>
42	56.28	57.6914375	<B>	洗碗盆的水
43	57.6914375	58.468	<NOISE>	<NOISE>
44	58.468	60.1205	<B>	溢出来了。
45	60.1205	71.4	<NOISE>	<NOISE>
46	71.4	72.867125	<A>	&嗯还有吗？
47	72.867125	75.06	<NOISE>	<NOISE>
48	75.06	75.9	<B>	窗子
49	75.9	79.39025	<NOISE>	<NOISE>
50	79.39025	81.52	<B>	窗外呢有一条小路，
51	81.52	86.8593125	<NOISE>	<NOISE>
52	86.8593125	89.534625	<B>	路边长了树，树里长了草。
53	89.534625	93.4	<NOISE>	<NOISE>
54	93.4	94.34	<B>	窗帘，
55	94.34	96.44	<NOISE>	<NOISE>
56	96.44	97.1915	<B>	橱柜。
57	97.1915	97.7661875	<NOISE>	<NOISE>
58	97.7661875	98.4766875	<A>	&嗯
59	98.4766875	101.14	<NOISE>	<NOISE>
60	101.14	102.0178125	<B>	窗帘
61	102.0178125	102.48375	<NOISE>	<NOISE>
62	102.48375	103.14	<B>	上海话
63	103.14	104.2	<NOISE>	<NOISE>
64	104.2	105.4191875	<B>	这小男孩
65	105.4191875	105.9783125	<NOISE>	<NOISE>
66	105.9783125	107.267375	<B>	给他饼干。
67	107.267375	107.764375	<A>	&嗯。
68	107.764375	112.1	<NOISE>	<NOISE>
69	112.1	112.7355625	<DEAF>	<DEAF>
70	112.7355625	115.935	<B>	这个没有洗碟子碗。
71	115.935	116.4280625	<A>	&嗯。
72	116.4280625	117.686125	<NOISE>	<NOISE>
73	117.686125	120.5904375	<A>	好那这个是叫什么呢，这一块？
74	120.5904375	122.3144375	<NOISE>	<NOISE>
75	122.3144375	123.2618125	<A>	&嗯。
76	123.2618125	125.2343125	<NOISE>	<NOISE>
77	125.2343125	126.135125	<B>	这一块？
78	126.135125	128.6628125	<A>	不是就是这个碗的这个地方，
79	128.6628125	129.2219375	<NOISE>	<NOISE>
80	129.2219375	130.4178125	<A>	这个应该叫什么？
81	130.4178125	131.442875	<NOISE>	<NOISE>
82	131.442875	132.58	<A>	&嗯。
83	132.58	133.5	<B>	这叫
84	133.5	135.8848125	<NOISE>	<NOISE>
85	135.8848125	138.4475	<B>	（厨）/厨房里橱柜&啊。
86	138.4475	139.080375	<A>	&嗯
87	139.080375	140.7888125	<NOISE>	<NOISE>
88	140.7888125	141.3013125	<A>	好
89	141.3013125	141.9225625	<NOISE>	<NOISE>
90	141.9225625	142.2798125	<A>	&嗯
91	142.2798125	143.00975	<NOISE>	<NOISE>
92	143.00975	144.3299375	<A>	好没有了是吧？
93	144.3299375	145.4015625	<NOISE>	<NOISE>
94	145.4015625	145.9	<B>	&嗯。
95	145.9	147.3958125	<A>	&嗯好。
96	147.3958125	155.46875	<NOISE>	<NOISE>
